"","prod_id","customer","brand_desc","ExpectedValue","category_desc_eng"
"627",999749469,44009605,"PERECÍVEIS CARNE",9.47407940238201,"FRESH BEEF"
"628",999958544,44009605,"FERRERO ROCHER",13.4971048105031,"BONBONS"
"629",999378733,44699716,"FULA",12.1144168783975,"OIL"
"630",999424824,44699716,"MIMOSA",9.87727679882055,"CHEESE TYPE FLAMENGO"
"631",999378733,44709994,"FULA",10.3837858957693,"OIL"
"632",999958544,44709994,"FERRERO ROCHER",8.09826288630183,"BONBONS"
"633",999378733,44829828,"FULA",9.51847040445521,"OIL"
"634",999958544,44829828,"FERRERO ROCHER",8.09826288630183,"BONBONS"
"635",999424824,44879963,"MIMOSA",7.90182143905644,"CHEESE TYPE FLAMENGO"
"636",999958544,44879963,"FERRERO ROCHER",9.44797336735214,"BONBONS"
"637",999378733,44969803,"FULA",9.51847040445521,"OIL"
"638",999958544,44969803,"FERRERO ROCHER",12.1473943294527,"BONBONS"
"639",999378733,45089974,"FULA",12.1144168783975,"OIL"
"640",999958544,45089974,"FERRERO ROCHER",9.44797336735214,"BONBONS"
"641",999378733,45229831,"FULA",14.7103633523399,"OIL"
"642",999749469,45229831,"PERECÍVEIS CARNE",8.74530406373724,"FRESH BEEF"
"643",999378733,45369949,"FULA",9.51847040445521,"OIL"
"644",999749463,45369949,"PERECÍVEIS CARNE",10.3222174533293,"FRESH BEEF"
"645",999378733,45519715,"FULA",8.6531549131411,"OIL"
"646",999749463,45519715,"PERECÍVEIS CARNE",12.9027718166616,"FRESH BEEF"
"647",999378733,45539850,"FULA",8.6531549131411,"OIL"
"648",999749469,45539850,"PERECÍVEIS CARNE",8.01652872509247,"FRESH BEEF"
"649",999378733,45609976,"FULA",12.1144168783975,"OIL"
"650",999424824,45609976,"MIMOSA",10.8650044787026,"CHEESE TYPE FLAMENGO"
"651",999378733,45729602,"FULA",12.1144168783975,"OIL"
"652",999958544,45729602,"FERRERO ROCHER",12.1473943294527,"BONBONS"
"653",999749460,45769973,"PERECÍVEIS CARNE",8.09743083191764,"FRESH BEEF"
"654",999958544,45769973,"FERRERO ROCHER",9.44797336735214,"BONBONS"
"655",999378733,45959960,"FULA",9.51847040445521,"OIL"
